race_id,series_id,race_season,result_id,finishing_position,starting_position,car_number,driver_fullname,driver_hometown,hometown_city,hometown_state,hometown_country,team_id,team_name,qualifying_order,qualifying_position,qualifying_speed,laps_led,times_led,car_make,car_model,sponsor,points_earned,playoff_points_earned,laps_completed,finishing_status,winnings,owner_fullname,crew_chief_id,crew_chief_fullname,points_position,points_delta,owner_id,official_car_number,disqualified,diff_laps,diff_time
5385,1,2024,289079,17,15,54,Ty Gibbs,"Charlotte, North Carolina",Charlotte,North Carolina,United States,3175,Joe Gibbs Racing,35,15,0.0,0,0,Toyota,Camry,Monster Energy,20,0,200,Running,0,Joe Gibbs Racing,6693,Chris Gayle,19,0,4047,54,False,0,12435
5385,1,2024,289060,18,19,17,Chris Buescher,"Prosper, Texas",Prosper,Texas,United States,1513,RFK Racing,16,19,0.0,0,0,Ford,Mustang,Fastenal,20,0,200,Running,0,RFK Racing,6627,Scott Graves,21,0,4493,17,False,0,25745
5385,1,2024,289055,19,8,11,Denny Hamlin,"Chesterfield, Virginia",Chesterfield,Virginia,United States,1447,Joe Gibbs Racing,11,8,0.0,10,2,Toyota,Camry,FedEx,22,0,200,Running,0,Joe Gibbs Racing,7088,Christopher Gabehart,12,0,4047,11,False,0,27333
5385,1,2024,289080,20,40,60,David Ragan,"Unadilla, Georgia",Unadilla,Georgia,United States,3212,RFK Racing,36,40,0.0,2,1,Ford,Mustang,BuildSubmarines.com,17,0,200,Running,0,RFK Racing,6349,Derrick Finley,22,0,5061,60,False,0,108172
5385,1,2024,289045,21,21,1,Ross Chastain,"Alva, Florida",Alva,Florida,United States,3126,Trackhouse Racing,1,21,0.0,14,2,Chevrolet,Camaro,Busch Light ,24,0,199,Running,0,Trackhouse Racing,7693,Philip Surgen,17,0,7716,1,False,1,0
5385,1,2024,289046,22,6,2,Austin Cindric,"Mooresville, North Carolina",Mooresville,North Carolina,United States,1547,Team Penske,2,6,0.0,13,4,Ford,Mustang,Discount Tire,24,0,199,Running,0,Team Penske,7089,Brian Wilson,11,0,4414,2,False,1,0
5385,1,2024,289071,23,25,41,Ryan Preece,"Berlin, Connecticut",Berlin,Connecticut,United States,2767,Stewart-Haas Racing,27,25,0.0,0,0,Ford,Mustang,HaasTooling.com,14,0,199,Running,0,Stewart-Haas Racing,6422,Chad Johnston,25,0,4084,41,False,1,0
5385,1,2024,289058,24,36,15,Riley Herbst,"Las Vegas, Nevada",Las Vegas,Nevada,United States,3106,Rick Ware Racing,14,36,0.0,0,0,Ford,Mustang,Monster Energy,0,0,199,Running,0,Rick Ware Racing,7731,Billy Plourde,39,0,3486,15,False,1,0
5385,1,2024,289048,25,30,4,Josh Berry,"Hendersonville, Tennessee",Hendersonville,Tennessee,United States,2766,Stewart-Haas Racing,4,30,0.0,1,1,Ford,Mustang,SunnyD,12,0,199,Running,0,Stewart-Haas Racing,555,Rodney Childers,26,0,3193,4,False,1,0
5385,1,2024,289078,26,22,51,Justin Haley,"Winamac, Indiana",Winamac,Indiana,United States,1430,Rick Ware Racing,34,22,0.0,0,0,Ford,Mustang,TreeTop Apple Juice/Jacob,11,0,199,Running,0,Rick Ware Racing,7459,Chris Lawson,27,0,3486,51,False,1,0
5385,1,2024,289081,27,39,62,Anthony Alfredo,"Ridgefield, Connecticut",Ridgefield,Connecticut,United States,2794,Beard Motorsports,37,39,0.0,0,0,Chevrolet,Camaro,Death Wish Coffee,0,0,198,Running,0,Beard Motorsports,6861,Darren Shaw,40,0,7732,62,False,2,0
5385,1,2024,289085,28,23,84,Jimmie Johnson,"El Cajon, California",El Cajon,California,United States,3179,Legacy Motor Club,41,23,0.0,0,0,Toyota,Camry,Carvana,9,0,196,Running,0,Legacy Motor Club,5120,Jason Burdett,28,0,6710,84,False,4,0
5385,1,2024,289075,29,3,45,Tyler Reddick,"Corning, California",Corning,California,United States,3131,23XI Racing,31,3,0.0,0,0,Toyota,Camry,Nasty Beast,14,0,192,Accident,0,23XI Racing,6801,Billy Scott,18,0,7712,45,False,8,0
5385,1,2024,289056,30,32,12,Ryan Blaney,"High Point, North Carolina",High Point,North Carolina,United States,1460,Team Penske,12,32,0.0,12,2,Ford,Mustang,Menards\PEAK,17,1,192,Accident,0,Team Penske,7771,Jonathan Hassler,23,0,4414,12,False,8,0
5385,1,2024,289076,31,35,47,Ricky Stenhouse Jr,"Olive Branch, Mississippi",Olive Branch,Mississippi,United States,2377,JTG Daugherty Racing,32,35,0.0,0,0,Chevrolet,Camaro,Boost by Kroger\Cottonelle,9,0,192,Accident,0,JTG Daugherty Racing,4937,Mike Kelley,29,0,3078,47,False,8,0
5385,1,2024,289064,32,1,22,Joey Logano,"Middletown, Connecticut",Middletown,Connecticut,United States,2593,Team Penske,20,1,0.0,45,5,Ford,Mustang,Shell Pennzoil,5,0,191,Accident,0,Team Penske,3629,Paul Wolfe,30,0,4414,22,False,9,0
5385,1,2024,289050,33,16,6,Brad Keselowski,"Rochester Hills, Michigan",Rochester Hills,Michigan,United States,2803,RFK Racing,6,16,0.0,3,2,Ford,Mustang,Castrol Edge,4,0,191,Accident,0,RFK Racing,6920,Matt McCall,31,0,4493,6,False,9,0
5385,1,2024,289086,34,13,99,Daniel Suárez,"Monterrey, Mexico",Monterrey,,Mexico,3081,Trackhouse Racing,42,13,0.0,2,1,Chevrolet,Camaro,Freeway Insurance,12,0,191,Accident,0,Trackhouse Racing,7207,Matt Swiderski,24,0,7716,99,False,9,0
5385,1,2024,289070,35,31,38,Todd Gilliland,"Sherrills Ford, North Carolina",Sherrills Ford,North Carolina,United States,2485,Front Row Motorsports,26,31,0.0,16,1,Ford,Mustang,gener8tor,2,0,191,Accident,0,Front Row Motorsports,5947,Ryan Bergenty,34,0,7566,38,False,9,0
5385,1,2024,289068,36,2,34,Michael McDowell,"Glendale, Arizona",Glendale,Arizona,United States,1648,Front Row Motorsports,24,2,0.0,6,3,Ford,Mustang,Love's Travel Stops,1,0,176,Running,0,Front Row Motorsports,7529,Travis Peterson,35,0,4184,34,False,24,0
5385,1,2024,289047,37,33,3,Austin Dillon,"Welcome, North Carolina",Welcome,North Carolina,United States,2765,Richard Childress Racing,3,33,0.0,0,0,Chevrolet,Camaro,Bass Pro Shops,1,0,146,Running,0,Richard Childress Racing,5076,Keith Rodden,36,0,553,3,False,54,0
5385,1,2024,289069,38,26,36,Kaz Grala,"Westborough, Massachusetts",Westborough,Massachusetts,United States,3177,Front Row Motorsports,25,26,0.0,0,0,Ford,Mustang,Ruedebusch,1,0,5,Accident,0,Front Row Motorsports,6699,Seth Barbour,37,0,4997,36,False,195,0
5385,1,2024,289063,39,12,21,Harrison Burton,"Huntersville, North Carolina",Huntersville,North Carolina,United States,1560,Wood Brothers Racing,19,12,0.0,0,0,Ford,Mustang,Motorcraft \ Dex Imaging,1,0,5,Accident,0,Wood Brothers Racing,6524,Jeremy Bullins,33,0,7552,21,False,195,0
5385,1,2024,289083,40,9,77,Carson Hocevar,"Portage, Michigan",Portage,Michigan,United States,3000,Spire Motorsports,39,9,0.0,0,0,Chevrolet,Camaro,Gainbridge/Zeigler Auto Group,1,0,5,Accident,0,Spire Motorsports,6437,Lucas Lambert,32,0,7958,77,False,195,0
5389,1,2024,289249,1,23,99,Daniel Suárez,"Monterrey, Mexico",Monterrey,,Mexico,3081,Trackhouse Racing,37,23,176.134,9,2,Chevrolet,Camaro,Freeway Insurance,47,5,260,Running,0,Trackhouse Racing,7207,Matt Swiderski,7,0,5229,99,False,0,0
5389,1,2024,289224,2,6,12,Ryan Blaney,"High Point, North Carolina",High Point,North Carolina,United States,1460,Team Penske,12,6,177.658,31,6,Ford,Mustang,BodyArmor Zero Sugar,52,0,260,Running,0,Team Penske,7771,Jonathan Hassler,5,0,4414,12,False,0,3
5389,1,2024,289220,3,3,8,Kyle Busch,"Las Vegas, Nevada",Las Vegas,Nevada,United States,2983,Richard Childress Racing,8,3,178.235,28,6,Chevrolet,Camaro,Cheddar's Scratch Kitchen,40,0,260,Running,0,Richard Childress Racing,7078,Randall Burnett,1,0,553,8,False,0,7
5389,1,2024,289214,4,8,2,Austin Cindric,"Mooresville, North Carolina",Mooresville,North Carolina,United States,1547,Team Penske,2,8,177.147,32,2,Ford,Mustang,Menards\Knauf Insulation,43,1,260,Running,0,Team Penske,7089,Brian Wilson,3,0,4414,2,False,0,77
5389,1,2024,289233,5,18,23,Bubba Wallace,"Mobile, Alabama",Mobile,Alabama,United States,3078,23XI Racing,21,18,176.392,3,1,Toyota,Camry,MoneyLion,35,0,260,Running,0,23XI Racing,4932,Bootie Barker,4,0,7712,23,False,0,112
5389,1,2024,289242,6,27,47,Ricky Stenhouse Jr,"Olive Branch, Mississippi",Olive Branch,Mississippi,United States,2377,JTG Daugherty Racing,30,27,175.922,1,1,Chevrolet,Camaro,Kroger/Blue Buffalo,35,0,260,Running,0,JTG Daugherty Racing,4937,Mike Kelley,18,0,3078,47,False,0,135
5389,1,2024,289213,7,21,1,Ross Chastain,"Alva, Florida",Alva,Florida,United States,3126,Trackhouse Racing,1,21,176.185,0,0,Chevrolet,Camaro,Moose Fraternity,38,0,260,Running,0,Trackhouse Racing,7693,Philip Surgen,8,0,5229,1,False,0,170
5389,1,2024,289236,8,1,34,Michael McDowell,"Glendale, Arizona",Glendale,Arizona,United States,1648,Front Row Motorsports,24,1,178.844,27,6,Ford,Mustang,Benebone,39,1,260,Running,0,Front Row Motorsports,7529,Travis Peterson,20,0,4184,34,False,0,192
5389,1,2024,289228,9,7,17,Chris Buescher,"Prosper, Texas",Prosper,Texas,United States,1513,RFK Racing,16,7,177.176,1,1,Ford,Mustang,BuildSubmarines.com,28,0,260,Running,0,RFK Racing,6627,Scott Graves,15,0,4493,17,False,0,193
5389,1,2024,289245,10,25,54,Ty Gibbs,"Charlotte, North Carolina",Charlotte,North Carolina,United States,3175,Joe Gibbs Racing,33,25,176.089,0,0,Toyota,Camry,Monster Energy,27,0,260,Running,0,Joe Gibbs Racing,6693,Chris Gayle,14,0,4047,54,False,0,243
5389,1,2024,289231,11,16,21,Harrison Burton,"Huntersville, North Carolina",Huntersville,North Carolina,United States,1560,Wood Brothers Racing,19,16,176.577,0,0,Ford,Mustang,Motorcraft \ Quick Lane,29,0,260,Running,0,Wood Brothers Racing,6524,Jeremy Bullins,23,0,7552,21,False,0,420
5389,1,2024,289229,12,12,19,Martin Truex Jr,"Mayetta, New Jersey",Mayetta,New Jersey,United States,2810,Joe Gibbs Racing,17,12,176.741,9,5,Toyota,Camry,Bass Pro Shops,36,0,260,Running,0,Joe Gibbs Racing,7276,James Small,10,0,4047,19,False,0,440
5389,1,2024,289219,13,32,7,Corey LaJoie,"Concord, North Carolina",Concord,North Carolina,United States,3077,Spire Motorsports,7,32,174.851,0,0,Chevrolet,Camaro,Celsius,24,0,260,Running,0,Spire Motorsports,7663,Ryan Sparks,12,0,7539,7,False,0,457
5389,1,2024,289226,14,33,15,Kaz Grala,"Westborough, Massachusetts",Westborough,Massachusetts,United States,3106,Rick Ware Racing,14,33,174.79,0,0,Ford,Mustang,N29 Capital Partners,23,0,260,Running,0,Rick Ware Racing,7731,Billy Plourde,30,0,3486,15,False,0,567
5389,1,2024,289221,15,28,9,Chase Elliott,"Dawsonville, Georgia",Dawsonville,Georgia,United States,2952,Hendrick Motorsports,9,28,175.894,0,0,Chevrolet,Camaro,Hooters,23,0,260,Running,0,Hendrick Motorsports,4894,Alan Gustafson,6,0,1464,9,False,0,642
5389,1,2024,289238,16,20,41,Ryan Preece,"Berlin, Connecticut",Berlin,Connecticut,United States,2767,Stewart-Haas Racing,26,20,176.313,0,0,Ford,Mustang,HaasTooling.com,21,0,260,Running,0,Stewart-Haas Racing,6422,Chad Johnston,24,0,4084,41,False,0,648
5389,1,2024,289234,17,11,24,William Byron,"Charlotte, North Carolina",Charlotte,North Carolina,United States,1581,Hendrick Motorsports,22,11,176.853,0,0,Chevrolet,Camaro,Raptor High Heat,22,0,260,Running,0,Hendrick Motorsports,6053,Rudy Fugle,2,0,1464,24,False,0,757
5389,1,2024,289235,18,26,31,Daniel Hemric,"Kannapolis, North Carolina",Kannapolis,North Carolina,United States,3129,Kaulig Racing,23,26,175.966,0,0,Chevrolet,Camaro,Cirkul,19,0,260,Running,0,Kaulig Racing,2467,Trent Owens,21,0,7087,31,False,0,769
5389,1,2024,289247,19,35,77,Carson Hocevar,"Portage, Michigan",Portage,Michigan,United States,3000,Spire Motorsports,35,35,173.234,0,0,Chevrolet,Camaro,Premier Security,18,0,260,Running,0,Spire Motorsports,6437,Lucas Lambert,29,0,7958,77,False,0,897
5389,1,2024,289244,20,31,51,Justin Haley,"Winamac, Indiana",Winamac,Indiana,United States,1430,Rick Ware Racing,32,31,175.05,0,0,Ford,Mustang,Grady Medical Centers,17,0,260,Running,0,Rick Ware Racing,5233,Chris Lawson,28,0,3486,51,False,0,1043
5389,1,2024,289239,21,34,42,John H. Nemechek,"Mooresville, North Carolina",Mooresville,North Carolina,United States,3130,Legacy Motor Club,27,34,173.364,0,0,Toyota,Camry,Family Dollar,16,0,260,Running,0,Legacy Motor Club,7238,Ben Beshore,13,0,6710,42,False,0,1215
5389,1,2024,289215,22,10,3,Austin Dillon,"Welcome, North Carolina",Welcome,North Carolina,United States,2765,Richard Childress Racing,3,10,177.102,0,0,Chevrolet,Camaro,BREZTRI,15,0,260,Running,0,Richard Childress Racing,5076,Keith Rodden,35,0,553,3,False,0,2927
5389,1,2024,289223,23,13,11,Denny Hamlin,"Chesterfield, Virginia",Chesterfield,Virginia,United States,1447,Joe Gibbs Racing,11,13,176.701,15,1,Toyota,Camry,FedEx,14,0,259,Running,0,Joe Gibbs Racing,7088,Christopher Gabehart,19,0,4047,11,False,1,0
5389,1,2024,289248,24,36,78,BJ McLeod,"Wauchula, Florida",Wauchula,Florida,United States,3080,Live Fast Motorsports,36,36,171.196,0,0,Chevrolet,Camaro,Live Fast Motorsports,0,0,257,Running,0,Live Fast Motorsports,6391,George Ingram,40,0,7093,78,False,3,0
5389,1,2024,289240,25,37,43,Erik Jones,"Byron, Michigan",Byron,Michigan,United States,1690,Legacy Motor Club,28,37,164.554,0,0,Toyota,Camry,AdventHealth,12,0,256,Running,0,Legacy Motor Club,6935,David Elenz,17,0,6710,43,False,4,0
5389,1,2024,289237,26,4,38,Todd Gilliland,"Sherrills Ford, North Carolina",Sherrills Ford,North Carolina,United States,2485,Front Row Motorsports,25,4,178.08,58,6,Ford,Mustang,Georgia Peanuts ,17,0,256,Running,0,Front Row Motorsports,5947,Ryan Bergenty,32,0,7566,38,False,4,0
5389,1,2024,289243,27,17,48,Alex Bowman,"Tucson, Arizona",Tucson,Arizona,United States,1707,Hendrick Motorsports,31,17,176.431,0,0,Chevrolet,Camaro,Ally,10,0,255,Running,0,Hendrick Motorsports,7832,Blake Harris,9,0,1464,48,False,5,0
5389,1,2024,289232,28,2,22,Joey Logano,"Middletown, Connecticut",Middletown,Connecticut,United States,2593,Team Penske,20,2,178.424,27,3,Ford,Mustang,Shell Pennzoil,9,0,252,Running,0,Team Penske,3629,Paul Wolfe,33,0,4414,22,False,8,0
5389,1,2024,289216,29,14,4,Josh Berry,"Hendersonville, Tennessee",Hendersonville,Tennessee,United States,2766,Stewart-Haas Racing,4,14,176.69,0,0,Ford,Mustang,Harrison's,8,0,250,Accident,0,Stewart-Haas Racing,555,Rodney Childers,31,0,3193,4,False,10,0
5389,1,2024,289241,30,19,45,Tyler Reddick,"Corning, California",Corning,California,United States,3131,23XI Racing,29,19,176.386,0,0,Toyota,Camry,Xfinity Mobile,7,0,243,Running,0,23XI Racing,6801,Billy Scott,25,0,7712,45,False,17,0
5389,1,2024,289225,31,9,14,Chase Briscoe,"Mitchell, Indiana",Mitchell,Indiana,United States,2370,Stewart-Haas Racing,13,9,177.125,0,0,Ford,Mustang,HighPoint.com,8,0,239,Accident,0,Stewart-Haas Racing,6061,Richard Boswell II,22,0,4084,14,False,21,0
5389,1,2024,289217,32,5,5,Kyle Larson,"Elk Grove, California",Elk Grove,California,United States,1717,Hendrick Motorsports,5,5,177.829,17,7,Chevrolet,Camaro,HendrickCars.com,21,0,222,Accident,0,Hendrick Motorsports,7627,Cliff Daniels,11,0,1464,5,False,38,0
5389,1,2024,289218,33,24,6,Brad Keselowski,"Rochester Hills, Michigan",Rochester Hills,Michigan,United States,2803,RFK Racing,6,24,176.117,2,2,Ford,Mustang,King's Hawaiian ,8,0,218,Accident,0,RFK Racing,2151,Matt McCall,36,0,4493,6,False,42,0
5389,1,2024,289230,34,22,20,Christopher Bell,"Norman, Oklahoma",Norman,Oklahoma,United States,1550,Joe Gibbs Racing,18,22,176.14,0,0,Toyota,Camry,DEWALT ,3,0,148,Accident,0,Joe Gibbs Racing,6324,Adam Stevens,16,0,4047,20,False,112,0
5389,1,2024,289246,35,29,71,Zane Smith,"Huntington Beach, California",Huntington Beach,California,United States,3213,Spire Motorsports,34,29,175.243,0,0,Chevrolet,Camaro,City of Refuge,0,0,75,DVP,0,Spire Motorsports,7940,Stephen Doran,27,0,7958,71,False,185,0
5389,1,2024,289222,36,15,10,Noah Gragson,"Las Vegas, Nevada",Las Vegas,Nevada,United States,2686,Stewart-Haas Racing,10,15,176.645,0,0,Ford,Mustang,Black Rifle Coffee / Ranger Boats ,1,0,66,Accident,0,Stewart-Haas Racing,4938,Drew Blickensderfer,26,0,3193,10,False,194,0
5389,1,2024,289227,37,30,16,Josh Williams,"Port Charlotte, Florida",Port Charlotte,Florida,United States,3049,Kaulig Racing,15,30,175.083,0,0,Chevrolet,Camaro,Alloy Employer Services,0,0,2,Accident,0,Kaulig Racing,7370,Travis Mack,42,0,7087,16,False,258,0
5429,2,2024,289123,0,0,74,Stanton Barrett,"Bishop, California",Bishop,California,United States,3055,Mike Harmon Racing,38,43,174.625,0,0,Chevrolet,Impala,Save22,0,0,0,,0,Mike Harmon Racing,5277,George Church,43,0,1392,74,False,0,0
5429,2,2024,289118,0,0,45,Caesar Bacarella,"Parkland, Florida",Parkland,Florida,United States,3140,Alpha Prime Racing,33,40,177.785,0,0,Chevrolet,Impala,Prime Bites,0,0,0,,0,Alpha Prime Racing,5002,Teddy Brown,40,0,7392,45,False,0,0
5429,2,2024,289121,0,0,53,Joey Gase,"Cedar Rapids, Iowa",Cedar Rapids,Iowa,United States,3141,Joey Gase Motorsports,36,39,178.267,0,0,Chevrolet,Impala,NCPC Race Against Crime,0,0,0,,0,Joey Gase Motorsports,5065,Scott Eggleston,39,0,8040,53,False,0,0
5429,2,2024,289122,0,0,66,David Starr,"Houston, Texas",Houston,Texas,United States,3056,Motorsports Business Management,37,44,0.0,0,0,Ford,Fusion,GreenLightPP.com,0,0,0,,0,Motorsports Business Management,2028,Carl Long,44,0,5903,66,False,0,0
5429,2,2024,289107,0,0,28,Kyle Sieg,"Tucker, Georgia",Tucker,Georgia,United States,3135,RSS Racing,22,42,176.845,0,0,Ford,Fusion,Night Owl Companies,0,0,0,,0,RSS Racing,7964,Michael Scearce,42,0,6006,28,False,0,0
5429,2,2024,289113,0,0,38,CJ McLaughlin,"Framingham, Massachusetts",Framingham,Massachusetts,United States,2964,RSS Racing,28,41,177.382,0,0,Ford,Fusion,Viking Motorsports,0,0,0,,0,RSS Racing,7217,Kevin Johnson,41,0,5986,38,False,0,0
5429,2,2024,289104,1,2,21,Austin Hill,"Winston, Georgia",Winston,Georgia,United States,2899,Richard Childress Racing,19,2,181.068,9,3,Chevrolet,Impala,Bennett Transportation,59,6,120,Running,0,Richard Childress Racing,7642,Andy Street,1,0,553,21,False,0,0
5429,2,2024,289101,2,14,18,Sheldon Creed,"Alpine, California",Alpine,California,United States,1908,Joe Gibbs Racing,16,14,179.86,2,2,Toyota,Supra,,48,0,120,Running,0,Joe Gibbs Racing,7674,Samuel McAulay,2,0,4047,18,False,0,591
5429,2,2024,289109,3,9,31,Parker Retzlaff,"Rhinelander, Wisconsin",Rhinelander,Wisconsin,United States,3085,Jordan Anderson Racing,24,9,180.133,0,0,Chevrolet,Impala,FUNKAWAY,34,0,120,Running,0,Jordan Anderson Racing,5973,Chad Kendrick,4,0,6913,31,False,0,1163
5429,2,2024,289110,4,29,32,Jordan Anderson,"Forest Acres, South Carolina",Forest Acres,South Carolina,United States,3136,Jordan Anderson Racing,25,29,178.543,6,1,Chevrolet,Camaro,Capital City Towing/Bommarito,33,0,120,Running,0,Jordan Anderson Racing,8050,Jon Marlott,6,0,7432,32,False,0,1164
5429,2,2024,289125,5,19,81,Chandler Smith,"Talking Rock, Georgia",Talking Rock,Georgia,United States,3097,Joe Gibbs Racing,40,19,179.619,1,1,Toyota,Supra,Mobil 1,32,0,120,Running,0,Joe Gibbs Racing,5165,Jeff Meendering,7,0,4047,81,False,0,1253
5429,2,2024,289129,6,11,98,Riley Herbst,"Las Vegas, Nevada",Las Vegas,Nevada,United States,2712,Stewart-Haas Racing,44,11,179.932,8,2,Ford,Fusion,Monster Energy,35,0,120,Running,0,Stewart-Haas Racing,7750,Davin Restivo,3,0,3193,98,False,0,1279
5429,2,2024,289103,7,8,20,John H. Nemechek,"Mooresville, North Carolina",Mooresville,North Carolina,United States,1912,Joe Gibbs Racing,18,8,180.223,0,0,Toyota,Supra,Pye Barker Fire & Safety,0,0,120,Running,0,Joe Gibbs Racing,7825,Tyler Allen,36,0,4047,20,False,0,1314
5429,2,2024,289094,8,6,7,Justin Allgaier,"Riverton, Illinois",Riverton,Illinois,United States,2496,JR Motorsports,8,6,180.458,7,1,Chevrolet,Impala,BRANDT,34,0,120,Running,0,JR Motorsports,6436,James Pohlman,5,0,6522,7,False,0,1353
5429,2,2024,289096,9,22,9,Brandon Jones,"Atlanta, Georgia",Atlanta,Georgia,United States,2649,JR Motorsports,10,22,179.555,0,0,Chevrolet,Impala,Menards/Swiffer,29,0,120,Running,0,JR Motorsports,8025,Phillip Bell,10,0,1464,9,False,0,1545
5429,2,2024,289100,10,3,16,AJ Allmendinger,"Los Gatos, California",Los Gatos,California,United States,3035,Kaulig Racing,15,3,180.799,3,1,Chevrolet,Impala,Celsius,32,0,120,Running,0,Kaulig Racing,3671,Alex Yontz,8,0,7087,16,False,0,2445
5429,2,2024,289116,11,36,43,Ryan Ellis,"Ashburn, Virginia",Ashburn,Virginia,United States,3185,Alpha Prime Racing,31,36,177.043,11,1,Chevrolet,Impala,Heartbeat Hot Sauce Co.,26,0,120,Running,0,Alpha Prime Racing,6428,Keith Wolfe,12,0,6010,43,False,0,2887
5429,2,2024,289128,12,5,97,Shane Van Gisbergen,"Auckland, New Zealand",Auckland,,New Zealand,3217,Kaulig Racing,43,5,180.614,0,0,Chevrolet,Impala,WeatherTech,25,0,120,Running,0,Kaulig Racing,6056,Bruce Schlicker,13,0,7087,97,False,0,2914
5429,2,2024,289087,13,17,00,Cole Custer,"Ladera Ranch, California",Ladera Ranch,California,United States,1888,Stewart-Haas Racing,1,17,179.687,6,1,Ford,Fusion,Haas Automation,31,0,120,Running,0,Stewart-Haas Racing,7945,Jonathan Toney,9,0,4084,00,False,0,4775
5429,2,2024,289108,14,34,29,Blaine Perkins,"Bakersfield, California",Bakersfield,California,United States,3202,RSS Racing,23,34,178.034,0,0,Ford,Fusion,AUTOPARKIT.com,23,0,120,Running,0,RSS Racing,4887,Steve Addington,14,0,6640,29,False,0,8377
5429,2,2024,289124,15,38,78,BJ McLeod,"Wauchula, Florida",Wauchula,Florida,United States,3118,B.J. McLeod Motorsports,39,38,176.689,0,0,Chevrolet,Impala,Kales Truck Heavy Equipment,22,0,120,Running,0,B.J. McLeod Motorsports,4906,Pat Tryson,16,0,7093,78,False,0,10947
5429,2,2024,289092,16,23,6,Garrett Smithley,"Ligonier, Pennsylvania",Ligonier,Pennsylvania,United States,2182,JD Motorsports,6,23,179.555,0,0,Chevrolet,Impala,Z&M Harley Davidson,21,0,120,Running,0,JD Motorsports,8044,Dylan Roberts,18,0,7869,6,False,0,12186
5429,2,2024,289093,17,13,07,Patrick Emerling,"Orchard Park, New York",Orchard Park,New York,United States,2886,SS GreenLight Racing,7,13,179.874,0,0,Chevrolet,Impala,"Phillips, Hunt, Walker",20,0,120,Running,0,SS GreenLight Racing,6075,Paul Clapprood,20,0,7858,07,False,0,12527
5429,2,2024,289112,18,30,36,Natalie Decker,"Eagle River, Wisconsin",Eagle River,Wisconsin,United States,2820,DGM Racing,27,30,178.508,7,1,Chevrolet,Impala,Amped Fitness,19,0,120,Running,0,DGM Racing,7677,BJ Tucker,23,0,5352,36,False,0,15390
